,index,Unnamed: 0,match,team,GK_passes_succeed,GK_total passes,GK_passes accuracy,GK_total shots,GK_on-target,GK_fouls committed,GK_fouls suffered,GK_distance,GK_distance in poss,GK_distance not in poss,GK_time on opposite half,GK_time on opposite third,GK_time on opposite pen,GK_sprints,GK_avg max speed,GK_low activity,GK_mid activity,GK_high activity,GK_saves,GK_yellow,GK_red,GK_tackles gaining ball,GK_tackles suffered losing ball,DF_passes_succeed,DF_total passes,DF_passes accuracy,DF_total shots,DF_on-target,DF_fouls committed,DF_fouls suffered,DF_distance,DF_distance in poss,DF_distance not in poss,DF_time on opposite half,DF_time on opposite third,DF_time on opposite pen,DF_sprints,DF_avg max speed,DF_low activity,DF_mid activity,DF_high activity,DF_saves,DF_yellow,DF_red,DF_tackles gaining ball,DF_tackles suffered losing ball,MF_passes_succeed,MF_total passes,MF_passes accuracy,MF_total shots,MF_on-target,MF_fouls committed,MF_fouls suffered,MF_distance,MF_distance in poss,MF_distance not in poss,MF_time on opposite half,MF_time on opposite third,MF_time on opposite pen,MF_sprints,MF_avg max speed,MF_low activity,MF_mid activity,MF_high activity,MF_saves,MF_yellow,MF_red,MF_tackles gaining ball,MF_tackles suffered losing ball,FW_passes_succeed,FW_total passes,FW_passes accuracy,FW_total shots,FW_on-target,FW_fouls committed,FW_fouls suffered,FW_distance,FW_distance in poss,FW_distance not in poss,FW_time on opposite half,FW_time on opposite third,FW_time on opposite pen,FW_sprints,FW_avg max speed,FW_low activity,FW_mid activity,FW_high activity,FW_saves,FW_yellow,FW_red,FW_tackles gaining ball,FW_tackles suffered losing ball,result
27,27,27,14,PRK,2.0,16.0,-39.0,0.0,0.0,0.0,0.0,-1385.0,-658.0,-156.0,0.0,0.0,0.0,5.0,4.810000000000002,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-182.0,-193.0,-10.400000000000006,-3.0,-2.0,5.0,2.0,7917.0,-3730.0,11765.0,-138.0,-11.8,-1.4000000000000001,18.0,-3.0859999999999985,2.799999999999997,-0.39999999999999947,-2.4000000000000004,0.0,0.0,0.0,2.0,-2.0,-146.0,-146.0,-21.400000000000006,-7.0,-3.0,-1.0,0.0,-5597.0,-9570.0,5544.0,-145.0,-10.100000000000001,0.4500000000000002,-54.0,-2.608999999999998,-3.4000000000000057,2.3499999999999996,1.0500000000000007,0.0,-1.0,0.0,3.0,-1.0,-30.0,-30.0,1.0,-5.0,-2.0,-3.0,-2.0,-610.0,-4341.0,3361.0,-130.0,-26.166666666666657,-10.666666666666666,-41.0,-0.37833333333333385,-0.1666666666666714,0.6666666666666661,-0.5,0.0,0.0,0.0,0.0,-2.0,-1
28,28,28,15,CHI,7.0,0.0,22.0,0.0,0.0,0.0,0.0,975.0,734.0,-352.0,0.0,0.0,0.0,0.0,-1.9600000000000009,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,25.0,15.450000000000003,5.0,2.0,2.0,-5.0,-5853.0,1901.0,-7279.0,46.0,3.05,0.8,-3.0,-3.8119999999999976,-2.049999999999997,0.15000000000000036,1.9000000000000004,0.0,0.0,0.0,-1.0,-1.0,117.0,133.0,13.200000000000003,3.0,0.0,6.0,-3.0,-4111.0,3980.0,-6830.0,37.0,9.599999999999998,3.6,-70.0,-2.032,0.20000000000000284,-0.5999999999999996,0.3999999999999986,0.0,1.0,0.0,0.0,3.0,9.0,21.0,2.166666666666657,5.0,1.0,-2.0,3.0,-4843.0,845.0,-3811.0,-89.0,-1.5,-1.083333333333333,-85.0,-0.40166666666667084,-0.5833333333333286,-1.166666666666667,1.75,0.0,0.0,0.0,-1.0,0.0,1
29,29,29,15,HON,-7.0,0.0,-22.0,0.0,0.0,0.0,0.0,-975.0,-734.0,352.0,0.0,0.0,0.0,0.0,1.9600000000000009,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.0,-25.0,-15.450000000000003,-5.0,-2.0,-2.0,5.0,5853.0,-1901.0,7279.0,-46.0,-3.05,-0.8,3.0,3.8119999999999976,2.049999999999997,-0.15000000000000036,-1.9000000000000004,0.0,0.0,0.0,1.0,1.0,-117.0,-133.0,-13.200000000000003,-3.0,0.0,-6.0,3.0,4111.0,-3980.0,6830.0,-37.0,-9.599999999999998,-3.6,70.0,2.032,-0.20000000000000284,0.5999999999999996,-0.3999999999999986,0.0,-1.0,0.0,0.0,-3.0,-9.0,-21.0,-2.166666666666657,-5.0,-1.0,2.0,-3.0,4843.0,-845.0,3811.0,89.0,1.5,1.083333333333333,85.0,0.40166666666667084,0.5833333333333286,1.166666666666667,-1.75,0.0,0.0,0.0,1.0,0.0,-1
30,30,30,16,ESP,-3.0,-17.0,31.0,0.0,0.0,0.0,0.0,-3369.0,-276.0,-2375.0,0.0,0.0,0.0,-47.0,-5.860000000000001,6.0,-2.0,-4.0,0.0,-1.0,0.0,0.0,0.0,167.0,165.0,35.0,3.0,1.0,-4.0,1.0,-4965.0,8219.0,-13441.0,130.0,12.833333333333334,2.75,-41.0,0.16583333333333172,1.8333333333333286,-0.9166666666666661,-0.9166666666666661,0.0,-2.0,0.0,-1.0,0.0,178.0,209.0,11.399999999999991,7.0,3.0,-6.0,10.0,-4064.0,11664.0,-15675.0,226.0,25.799999999999997,3.6,-26.0,0.7540000000000013,1.8000000000000114,0.0,-1.8000000000000007,0.0,-1.0,0.0,0.0,2.0,3.0,8.0,-12.25,6.0,1.0,-3.0,1.0,-3247.0,2952.0,-5583.0,253.0,37.75,10.0,-47.0,-4.975000000000001,-3.75,-0.25,4.0,0.0,0.0,0.0,0.0,-1.0,-1
31,31,31,16,SUI,3.0,17.0,-31.0,0.0,0.0,0.0,0.0,3369.0,276.0,2375.0,0.0,0.0,0.0,47.0,5.860000000000001,-6.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,-167.0,-165.0,-35.0,-3.0,-1.0,4.0,-1.0,4965.0,-8219.0,13441.0,-130.0,-12.833333333333334,-2.75,41.0,-0.16583333333333172,-1.8333333333333286,0.9166666666666661,0.9166666666666661,0.0,2.0,0.0,1.0,0.0,-178.0,-209.0,-11.399999999999991,-7.0,-3.0,6.0,-10.0,4064.0,-11664.0,15675.0,-226.0,-25.799999999999997,-3.6,26.0,-0.7540000000000013,-1.8000000000000114,0.0,1.8000000000000007,0.0,1.0,0.0,0.0,-2.0,-3.0,-8.0,12.25,-6.0,-1.0,3.0,-1.0,3247.0,-2952.0,5583.0,-253.0,-37.75,-10.0,47.0,4.975000000000001,3.75,0.25,-4.0,0.0,0.0,0.0,0.0,1.0,1
32,32,32,17,RSA,5.0,11.0,-31.5,0.0,0.0,1.0,0.0,351.0,172.0,408.0,0.0,0.0,0.0,11.0,-3.1450000000000014,-1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,25.0,42.0,-2.75,-1.0,0.0,4.0,-2.0,-781.0,1680.0,-1661.0,-4.0,-2.25,-3.0,-50.0,0.8924999999999983,1.0,-0.75,-0.25,0.0,0.0,0.0,0.0,0.0,162.0,178.0,32.866666666666674,3.0,1.0,2.0,7.0,15500.0,10132.0,4063.0,88.0,2.3000000000000007,0.8666666666666665,182.0,0.6129999999999995,-2.8333333333333286,0.7333333333333343,2.0999999999999996,0.0,0.0,0.0,0.0,0.0,-59.0,-93.0,19.75,-11.0,-4.0,-3.0,-9.0,-20666.0,-8217.0,-9166.0,-208.0,-1.25,-1.75,-280.0,-1.3550000000000004,6.0,-2.75,-3.25,0.0,0.0,0.0,0.0,0.0,-1
33,33,33,17,URU,-5.0,-11.0,31.5,0.0,0.0,-1.0,0.0,-351.0,-172.0,-408.0,0.0,0.0,0.0,-11.0,3.1450000000000014,1.5,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,-25.0,-42.0,2.75,1.0,0.0,-4.0,2.0,781.0,-1680.0,1661.0,4.0,2.25,3.0,50.0,-0.8924999999999983,-1.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,-162.0,-178.0,-32.866666666666674,-3.0,-1.0,-2.0,-7.0,-15500.0,-10132.0,-4063.0,-88.0,-2.3000000000000007,-0.8666666666666665,-182.0,-0.6129999999999995,2.8333333333333286,-0.7333333333333343,-2.0999999999999996,0.0,0.0,0.0,0.0,0.0,59.0,93.0,-19.75,11.0,4.0,3.0,9.0,20666.0,8217.0,9166.0,208.0,1.25,1.75,280.0,1.3550000000000004,-6.0,2.75,3.25,0.0,0.0,0.0,0.0,0.0,1
34,34,34,18,FRA,0.0,1.0,-3.0,0.0,0.0,0.0,-1.0,-1299.0,-382.0,-285.0,0.0,0.0,0.0,2.0,2.9000000000000004,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,-53.0,7.416666666666671,-3.0,-2.0,-5.0,-4.0,-18758.0,-7174.0,-7959.0,15.0,5.333333333333334,2.0,-212.0,0.5633333333333361,1.9166666666666714,-0.8333333333333339,-1.083333333333334,0.0,-2.0,0.0,-1.0,-1.0,50.0,89.0,-14.333333333333329,1.0,1.0,5.0,8.0,18061.0,7200.0,6519.0,153.0,19.0,3.6666666666666665,141.0,0.9966666666666626,6.666666666666671,-3.0,-3.666666666666666,0.0,1.0,0.0,1.0,1.0,8.0,6.0,7.5,3.0,0.0,-2.0,-2.0,-4983.0,-898.0,-1484.0,28.0,19.6,5.266666666666667,-62.0,-0.17933333333333223,-0.3333333333333286,0.6333333333333346,-0.3000000000000007,0.0,-1.0,0.0,-1.0,1.0,-1
35,35,35,18,MEX,0.0,-1.0,3.0,0.0,0.0,0.0,1.0,1299.0,382.0,285.0,0.0,0.0,0.0,-2.0,-2.9000000000000004,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,53.0,-7.416666666666671,3.0,2.0,5.0,4.0,18758.0,7174.0,7959.0,-15.0,-5.333333333333334,-2.0,212.0,-0.5633333333333361,-1.9166666666666714,0.8333333333333339,1.083333333333334,0.0,2.0,0.0,1.0,1.0,-50.0,-89.0,14.333333333333329,-1.0,-1.0,-5.0,-8.0,-18061.0,-7200.0,-6519.0,-153.0,-19.0,-3.6666666666666665,-141.0,-0.9966666666666626,-6.666666666666671,3.0,3.666666666666666,0.0,-1.0,0.0,-1.0,-1.0,-8.0,-6.0,-7.5,-3.0,0.0,2.0,2.0,4983.0,898.0,1484.0,-28.0,-19.6,-5.266666666666667,62.0,0.17933333333333223,0.3333333333333286,-0.6333333333333346,0.3000000000000007,0.0,1.0,0.0,1.0,-1.0,1
36,36,36,19,GRE,-1.0,-9.0,18.0,0.0,0.0,0.0,0.0,1766.0,973.0,29.0,0.0,0.0,0.0,-1.0,-1.2399999999999984,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,9.766666666666666,4.0,1.0,4.0,3.0,5175.0,3608.0,-545.0,57.0,7.0,2.633333333333333,51.0,3.423333333333339,-0.7333333333333343,0.09999999999999964,0.6333333333333329,0.0,0.0,0.0,0.0,0.0,53.0,73.0,-4.25,8.0,2.0,-3.0,0.0,-482.0,1802.0,-3024.0,66.0,12.0,1.0,42.0,4.805,-3.0,0.25,2.75,0.0,0.0,0.0,0.0,0.0,9.0,6.0,11.333333333333329,5.0,4.0,-3.0,-1.0,4538.0,3049.0,-203.0,54.0,22.0,8.666666666666668,117.0,-7.105427357601002e-15,0.0,-0.33333333333333304,0.3333333333333339,0.0,0.0,0.0,0.0,0.0,1
37,37,37,19,NGA,1.0,9.0,-18.0,0.0,0.0,0.0,0.0,-1766.0,-973.0,-29.0,0.0,0.0,0.0,1.0,1.2399999999999984,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-25.0,-13.0,-9.766666666666666,-4.0,-1.0,-4.0,-3.0,-5175.0,-3608.0,545.0,-57.0,-7.0,-2.633333333333333,-51.0,-3.423333333333339,0.7333333333333343,-0.09999999999999964,-0.6333333333333329,0.0,0.0,0.0,0.0,0.0,-53.0,-73.0,4.25,-8.0,-2.0,3.0,0.0,482.0,-1802.0,3024.0,-66.0,-12.0,-1.0,-42.0,-4.805,3.0,-0.25,-2.75,0.0,0.0,0.0,0.0,0.0,-9.0,-6.0,-11.333333333333329,-5.0,-4.0,3.0,1.0,-4538.0,-3049.0,203.0,-54.0,-22.0,-8.666666666666668,-117.0,7.105427357601002e-15,0.0,0.33333333333333304,-0.3333333333333339,0.0,0.0,0.0,0.0,0.0,-1
38,38,38,20,ARG,-4.0,0.0,-18.0,0.0,0.0,0.0,0.0,-798.0,-269.0,-232.0,0.0,0.0,0.0,-2.0,1.089999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,8.0,17.0,0.0,0.0,-8.0,-1.0,-10218.0,-2334.0,-6313.0,-4.0,3.75,4.5,-202.0,1.0524999999999984,1.75,-0.25,-1.5,0.0,0.0,0.0,0.0,0.0,63.0,57.0,13.200000000000003,-7.0,-1.0,2.0,-6.0,-11628.0,-2252.0,-7325.0,-79.0,-4.300000000000001,-1.133333333333333,-103.0,0.04266666666666907,0.7333333333333343,-0.3000000000000007,-0.43333333333333357,0.0,0.0,0.0,0.0,0.0,62.0,83.0,16.0,16.0,10.0,6.0,7.0,16699.0,8040.0,4961.0,122.0,-18.5,-5.75,202.0,4.3675,4.25,-2.0,-2.25,0.0,0.0,0.0,0.0,0.0,1
39,39,39,20,KOR,4.0,0.0,18.0,0.0,0.0,0.0,0.0,798.0,269.0,232.0,0.0,0.0,0.0,2.0,-1.089999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.0,-8.0,-17.0,0.0,0.0,8.0,1.0,10218.0,2334.0,6313.0,4.0,-3.75,-4.5,202.0,-1.0524999999999984,-1.75,0.25,1.5,0.0,0.0,0.0,0.0,0.0,-63.0,-57.0,-13.200000000000003,7.0,1.0,-2.0,6.0,11628.0,2252.0,7325.0,79.0,4.300000000000001,1.133333333333333,103.0,-0.04266666666666907,-0.7333333333333343,0.3000000000000007,0.43333333333333357,0.0,0.0,0.0,0.0,0.0,-62.0,-83.0,-16.0,-16.0,-10.0,-6.0,-7.0,-16699.0,-8040.0,-4961.0,-122.0,18.5,5.75,-202.0,-4.3675,-4.25,2.0,2.25,0.0,0.0,0.0,0.0,0.0,-1
40,40,40,21,GER,17.0,-9.0,52.0,0.0,0.0,0.0,-1.0,-276.0,-275.0,153.0,0.0,0.0,0.0,7.0,1.8999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,83.0,1.25,-1.0,0.0,1.0,-6.0,-21.0,2112.0,-2024.0,32.0,3.5,0.75,-4.0,-0.625,-2.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,22.0,20.0,-5.3142857142857025,2.0,1.0,5.0,-6.0,-13455.0,-2950.0,-8333.0,-36.0,11.02857142857143,2.314285714285714,-33.0,0.15714285714285836,2.057142857142864,-1.1142857142857139,-0.9428571428571431,0.0,0.0,0.0,0.0,0.0,20.0,28.0,9.0,5.0,0.0,3.0,3.0,5172.0,3444.0,857.0,188.0,16.0,5.5,82.0,2.594999999999999,6.5,-3.5,-3.0,0.0,0.0,0.0,0.0,0.0,-1
41,41,41,21,SRB,-17.0,9.0,-52.0,0.0,0.0,0.0,1.0,276.0,275.0,-153.0,0.0,0.0,0.0,-7.0,-1.8999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.0,-83.0,-1.25,1.0,0.0,-1.0,6.0,21.0,-2112.0,2024.0,-32.0,-3.5,-0.75,4.0,0.625,2.0,-1.5,-0.5,0.0,0.0,0.0,0.0,0.0,-22.0,-20.0,5.3142857142857025,-2.0,-1.0,-5.0,6.0,13455.0,2950.0,8333.0,36.0,-11.02857142857143,-2.314285714285714,33.0,-0.15714285714285836,-2.057142857142864,1.1142857142857139,0.9428571428571431,0.0,0.0,0.0,0.0,0.0,-20.0,-28.0,-9.0,-5.0,0.0,-3.0,-3.0,-5172.0,-3444.0,-857.0,-188.0,-16.0,-5.5,-82.0,-2.594999999999999,-6.5,3.5,3.0,0.0,0.0,0.0,0.0,0.0,1
42,42,42,22,SVN,-3.0,3.0,-14.0,0.0,0.0,0.0,0.0,-1161.0,-432.0,-288.0,0.0,0.0,0.0,-4.0,-2.9499999999999993,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-24.0,-21.0,-2.25,-2.0,0.0,1.0,-1.0,1867.0,691.0,532.0,-9.0,-0.75,-0.5,5.0,1.9399999999999977,-1.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,-17.0,-24.0,-17.366666666666674,-6.0,-3.0,-3.0,1.0,-6786.0,-3069.0,-2454.0,-43.0,-3.566666666666668,-3.133333333333333,-68.0,-1.0039999999999978,-6.599999999999994,0.43333333333333357,6.166666666666666,0.0,0.0,0.0,0.0,0.0,17.0,20.0,13.916666666666664,1.0,1.0,-1.0,2.0,5786.0,1920.0,2031.0,83.0,10.5,7.75,43.0,0.7899999999999991,0.4166666666666714,0.25,-0.6666666666666661,0.0,0.0,0.0,0.0,0.0,0
43,43,43,22,USA,3.0,-3.0,14.0,0.0,0.0,0.0,0.0,1161.0,432.0,288.0,0.0,0.0,0.0,4.0,2.9499999999999993,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,2.25,2.0,0.0,-1.0,1.0,-1867.0,-691.0,-532.0,9.0,0.75,0.5,-5.0,-1.9399999999999977,1.0,-0.25,-0.75,0.0,0.0,0.0,0.0,0.0,17.0,24.0,17.366666666666674,6.0,3.0,3.0,-1.0,6786.0,3069.0,2454.0,43.0,3.566666666666668,3.133333333333333,68.0,1.0039999999999978,6.599999999999994,-0.43333333333333357,-6.166666666666666,0.0,0.0,0.0,0.0,0.0,-17.0,-20.0,-13.916666666666664,-1.0,-1.0,1.0,-2.0,-5786.0,-1920.0,-2031.0,-83.0,-10.5,-7.75,-43.0,-0.7899999999999991,-0.4166666666666714,-0.25,0.6666666666666661,0.0,0.0,0.0,0.0,0.0,0
44,44,44,23,ALG,-23.0,-7.0,-44.0,0.0,0.0,0.0,0.0,-1028.0,-245.0,-694.0,0.0,0.0,0.0,-2.0,-1.6099999999999994,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-40.0,-37.0,-20.049999999999997,2.0,0.0,-2.0,-1.0,-3324.0,446.0,-3506.0,31.0,1.1500000000000004,0.8500000000000001,-118.0,-2.5680000000000014,5.799999999999997,-2.3499999999999996,-3.45,0.0,0.0,0.0,0.0,0.0,29.0,48.0,-1.9749999999999943,-1.0,-4.0,7.0,3.0,20949.0,9729.0,7337.0,185.0,3.3000000000000007,1.075,164.0,0.06875000000000142,2.174999999999997,-0.40000000000000036,-1.7750000000000004,0.0,0.0,0.0,0.0,0.0,-19.117413499716392,-39.510493477027794,18.201644923425974,-3.9829835507657405,-0.6245036868973342,-3.859330686330119,-0.9347702779353375,-13791.267725467951,-5463.072036301759,-5810.55133295519,-268.7328417470221,-21.080544526375498,-7.040697674418604,-133.1474758933636,-0.6860280771412022,2.726035167328419,-1.630884855360181,-1.0951503119682364,0.0,0.050482132728304,0.0034032898468519,0.071469086783891,0.071469086783891,0
45,45,45,23,ENG,23.0,7.0,44.0,0.0,0.0,0.0,0.0,1028.0,245.0,694.0,0.0,0.0,0.0,2.0,1.6099999999999994,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,37.0,20.049999999999997,-2.0,0.0,2.0,1.0,3324.0,-446.0,3506.0,-31.0,-1.1500000000000004,-0.8500000000000001,118.0,2.5680000000000014,-5.799999999999997,2.3499999999999996,3.45,0.0,0.0,0.0,0.0,0.0,-29.0,-48.0,1.9749999999999943,1.0,4.0,-7.0,-3.0,-20949.0,-9729.0,-7337.0,-185.0,-3.3000000000000007,-1.075,-164.0,-0.06875000000000142,-2.174999999999997,0.40000000000000036,1.7750000000000004,0.0,0.0,0.0,0.0,0.0,19.117413499716392,39.510493477027794,-18.201644923425974,3.9829835507657405,0.6245036868973342,3.859330686330119,0.9347702779353375,13791.267725467951,5463.072036301759,5810.55133295519,268.7328417470221,21.080544526375498,7.040697674418604,133.1474758933636,0.6860280771412022,-2.726035167328419,1.630884855360181,1.0951503119682364,0.0,-0.050482132728304,-0.0034032898468519,-0.071469086783891,-0.071469086783891,0
46,46,46,24,AUS,6.0,16.0,-11.0,0.0,0.0,0.0,-1.0,570.0,163.0,262.0,-1.0,0.0,0.0,-1.0,-1.509999999999998,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-2.0,7.0,-5.549999999999997,0.0,1.0,2.0,4.0,6855.0,1801.0,3735.0,50.0,5.800000000000001,1.75,98.0,1.597999999999999,-5.200000000000003,1.8499999999999996,3.3499999999999996,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,-5.0,0.0,0.0,-1.0,2399.0,215.0,2355.0,-107.0,-7.833333333333334,-2.5833333333333335,54.0,0.2275000000000027,-3.9166666666666714,1.166666666666666,2.75,0.0,0.0,0.0,0.0,0.0,-54.0,-56.0,-24.0,-9.0,-2.0,-6.0,2.0,-8905.0,-4296.0,-2587.0,-7.0,-1.7999999999999972,1.4000000000000004,-27.0,0.8239999999999981,0.20000000000000284,-0.20000000000000107,0.0,0.0,0.0,0.0,0.0,0.0,0
47,47,47,24,GHA,-6.0,-16.0,11.0,0.0,0.0,0.0,1.0,-570.0,-163.0,-262.0,1.0,0.0,0.0,1.0,1.509999999999998,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-7.0,5.549999999999997,0.0,-1.0,-2.0,-4.0,-6855.0,-1801.0,-3735.0,-50.0,-5.800000000000001,-1.75,-98.0,-1.597999999999999,5.200000000000003,-1.8499999999999996,-3.3499999999999996,0.0,0.0,0.0,0.0,0.0,-2.0,-7.0,0.0,5.0,0.0,0.0,1.0,-2399.0,-215.0,-2355.0,107.0,7.833333333333334,2.5833333333333335,-54.0,-0.2275000000000027,3.9166666666666714,-1.166666666666666,-2.75,0.0,0.0,0.0,0.0,0.0,54.0,56.0,24.0,9.0,2.0,6.0,-2.0,8905.0,4296.0,2587.0,7.0,1.7999999999999972,-1.4000000000000004,27.0,-0.8239999999999981,-0.20000000000000284,0.20000000000000107,0.0,0.0,0.0,0.0,0.0,0.0,0
48,48,48,25,JPN,-21.0,-27.0,-2.0,0.0,0.0,0.0,0.0,-501.0,-739.0,510.0,0.0,0.0,0.0,-3.0,-8.209999999999999,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-129.0,-115.0,-19.75,2.0,0.0,-2.0,6.0,-443.0,-6950.0,6873.0,-20.0,-0.5,0.25,47.0,1.5375000000000014,0.75,-0.25,-0.5,0.0,-1.0,0.0,-2.0,0.0,-71.0,-61.0,-13.966666666666661,-2.0,-2.0,-3.0,3.0,15335.0,-2777.0,15289.0,-8.0,-3.4333333333333353,-0.23333333333333317,237.0,2.8813333333333304,-3.933333333333323,1.4333333333333336,2.5,0.0,0.0,0.0,0.0,3.0,-37.0,-59.0,17.83333333333333,1.0,0.0,-2.0,-3.0,-10046.0,-6116.0,-523.0,-111.0,-3.583333333333332,-0.583333333333333,-42.0,-0.6425000000000018,-2.9166666666666714,0.3333333333333339,2.583333333333334,0.0,0.0,0.0,-1.0,0.0,-1
49,49,49,25,NED,21.0,27.0,2.0,0.0,0.0,0.0,0.0,501.0,739.0,-510.0,0.0,0.0,0.0,3.0,8.209999999999999,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,129.0,115.0,19.75,-2.0,0.0,2.0,-6.0,443.0,6950.0,-6873.0,20.0,0.5,-0.25,-47.0,-1.5375000000000014,-0.75,0.25,0.5,0.0,1.0,0.0,2.0,0.0,71.0,61.0,13.966666666666661,2.0,2.0,3.0,-3.0,-15335.0,2777.0,-15289.0,8.0,3.4333333333333353,0.23333333333333317,-237.0,-2.8813333333333304,3.933333333333323,-1.4333333333333336,-2.5,0.0,0.0,0.0,0.0,-3.0,37.0,59.0,-17.83333333333333,-1.0,0.0,2.0,3.0,10046.0,6116.0,523.0,111.0,3.583333333333332,0.583333333333333,42.0,0.6425000000000018,2.9166666666666714,-0.3333333333333339,-2.583333333333334,0.0,0.0,0.0,1.0,0.0,1
50,50,50,26,CMR,-3.0,-11.0,13.0,0.0,0.0,0.0,0.0,-468.0,143.0,-286.0,0.0,0.0,0.0,9.0,3.369999999999999,0.0,0.0,0.0,-3.0,-1.0,0.0,1.0,0.0,89.0,108.0,4.599999999999994,1.0,2.0,1.0,3.0,6771.0,5084.0,590.0,114.0,9.85,1.4,57.0,-0.08749999999999858,-0.04999999999999716,0.15000000000000036,-0.09999999999999964,1.0,1.0,0.0,1.0,-1.0,14.0,0.0,12.066666666666677,2.0,1.0,0.0,0.0,-6782.0,-977.0,-4794.0,1.0,12.2,2.6,-74.0,0.24533333333333118,6.933333333333323,-3.4000000000000004,-3.533333333333333,0.0,0.0,0.0,-1.0,-1.0,10.0,18.0,-3.5999999999999943,7.0,-1.0,-4.0,-1.0,-6626.0,-451.0,-4516.0,206.0,34.75,10.7,-41.0,0.5129999999999981,1.0,-0.7000000000000002,-0.3000000000000007,0.0,0.0,0.0,0.0,1.0,-1
51,51,51,26,DEN,3.0,11.0,-13.0,0.0,0.0,0.0,0.0,468.0,-143.0,286.0,0.0,0.0,0.0,-9.0,-3.369999999999999,0.0,0.0,0.0,3.0,1.0,0.0,-1.0,0.0,-89.0,-108.0,-4.599999999999994,-1.0,-2.0,-1.0,-3.0,-6771.0,-5084.0,-590.0,-114.0,-9.85,-1.4,-57.0,0.08749999999999858,0.04999999999999716,-0.15000000000000036,0.09999999999999964,-1.0,-1.0,0.0,-1.0,1.0,-14.0,0.0,-12.066666666666677,-2.0,-1.0,0.0,0.0,6782.0,977.0,4794.0,-1.0,-12.2,-2.6,74.0,-0.24533333333333118,-6.933333333333323,3.4000000000000004,3.533333333333333,0.0,0.0,0.0,1.0,1.0,-10.0,-18.0,3.5999999999999943,-7.0,1.0,4.0,1.0,6626.0,451.0,4516.0,-206.0,-34.75,-10.7,41.0,-0.5129999999999981,-1.0,0.7000000000000002,0.3000000000000007,0.0,0.0,0.0,0.0,-1.0,1
52,52,52,27,PAR,-4.0,-14.0,12.0,0.0,0.0,0.0,0.0,260.0,-243.0,195.0,0.0,0.0,0.0,4.0,7.799999999999999,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-42.0,-34.0,-6.75,-1.0,0.0,-3.0,-4.0,-7721.0,-3944.0,-2000.0,52.0,4.25,1.25,-44.0,-1.8350000000000009,-2.25,0.0,2.25,0.0,0.0,0.0,0.0,0.0,8.0,8.0,-12.0,2.0,3.0,4.0,1.0,-503.0,-1954.0,1645.0,12.0,-1.4000000000000004,1.2000000000000002,50.0,0.7959999999999994,-2.799999999999997,1.8000000000000007,1.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,-18.25,4.0,1.0,3.0,1.0,8310.0,2451.0,3346.0,105.0,19.083333333333332,5.666666666666667,84.0,-2.09,-0.1666666666666714,0.25,-0.08333333333333393,0.0,0.0,0.0,0.0,0.0,1
